university,career,inscription_date,first_name,last_name,gender,age,location,email
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/23,Maria,simmons,F,39,De-bruyn,Michael42@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/04,Mr.,greg,M,47,Colonia-bella-vista,Hgay@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/28,Sara,evans,F,20,Fortin-lavalle,Berryjack@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,21/Jan/07,Christopher,cummings,M,2,America-unida,Sydneykeith@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/23,Danielle,morris,F,88,Abalo,Christopherking@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Dec/21,Emily,rose,F,34,Colonia-la-oracion,Crystal04@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/09,Eric,english,M,2,Arauco,Lesliereese@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/04,Carlos,dixon,M,23,Colonia-baron-hirsch,Yrodriguez@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,21/Jan/17,Rhonda,cantu,F,10,Chovet,Osmith@yahoo.com
-universidad-abierta-interamericana,Arquitectura,21/Jan/26,Jacob,anthony,M,13,La-chirlandia,Bauerdesiree@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/20,Joseph,harris,M,28,Asuncion,Brittney56@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Dec/25,Mark,sanders,M,84,Cuenca,Shawn05@yahoo.com
-universidad-abierta-interamericana,Bioquímica,20/Nov/20,Janice,dillon,F,63,Barrio-carosio,Mitchelljonathan@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Oct/22,Michael,clark,M,2,Amuschina,Uwells@hotmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Nov/25,Heidi,patel,F,61,Agua-colorada,Alanglover@gmail.com
-universidad-abierta-interamericana,Agronomía,20/Sep/17,Christopher,jackson,M,13,Villa-adelina,Dianeturner@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Sep/30,Mrs.,mary,F,68,Aguada,Mollyberry@hotmail.com
-universidad-abierta-interamericana,Agronomía,20/Dec/24,Bradley,shepherd,M,6,Colon,Tclarke@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/16,Kyle,jones,M,63,Colonia-la-blanquita,Wrighteric@yahoo.com
-universidad-abierta-interamericana,Bioquímica,20/Sep/02,Thomas,chapman,M,93,Esmeralda,Vjohnson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Dec/07,Ryan,martin,M,15,Alisos--de-abajo,Anthonymorrison@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/16,Darrell,mclaughlin,M,28,Aimogasta,Jennifer18@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/08,Patricia,banks,F,39,Algarrobal-puisoye,Rspears@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Oct/18,Sandy,wilson,F,48,Acerillos,Joseph45@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/24,Maureen,gallagher,F,46,Arroyo-las-minas,Foxemily@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/09,Tina,andrews,F,20,Aguirrezabala,Bensonsharon@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Dec/10,Sara,frazier,F,35,Aeropuerto-ezeiza,Samanthafleming@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/15,Stacie,mckinney,F,59,El-campamento,Watsonjames@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Dec/31,Michael,simpson,M,57,Estacion-saguier,Ucurtis@gmail.com
-universidad-abierta-interamericana,Bioquímica,21/Jan/10,Natalie,williams,F,9,3-de-mayo,Sonia08@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Feb/01,Mandy,johnson,F,12,Desvio-boero,Kimberlypalmer@hotmail.com
-universidad-abierta-interamericana,Actuario-,20/Nov/28,Patty,washington,F,9,Juan-e-barra,Pamela31@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Oct/25,Gina,conley,F,27,Agua-de-dionisio,Penningtoncatherine@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Nov/21,Ms.,jennifer,F,7,Campo-la-nena,Dwood@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/16,Stacy,perkins,F,78,Campo-gimenez,Fjohnson@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/16,David,bryan,M,12,Abra-del-tafi,Garyross@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/18,Brad,johnson,M,47,Ochenta-y-cuatro,Riveracaleb@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/05,Patrick,tran,M,20,Arroyo-salado,Bernardbrittany@hotmail.com
-universidad-abierta-interamericana,Medicina,21/Jan/26,Allison,williams,F,1,Bonpland-norte,Jbrennan@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Sep/09,Monica,mcconnell,F,40,Abra-de-hinojo,Ray55@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Oct/17,Sandra,townsend,F,16,Aguas-de-las-mulas,Bcontreras@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/30,James,mann,M,2,Colonia-arocena-ina,Bclark@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/08,Jeff,callahan,M,8,Arroyo-salado,Coreyayers@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,21/Jan/19,Laurie,atkinson,F,61,Francisco-casal,Clayroy@gmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/17,Jeffrey,wilson,M,54,Colonia-las-yescas,Butlernicholas@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,21/Jan/20,Caitlyn,rivera,F,6,Kilometro-77,Ubaker@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/07,Amanda,salinas,F,0,Chivilcoy,Meadowsdaniel@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/02,Jeremy,eaton,M,56,Almirante-solier,Hendersonamy@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/17,Calvin,campbell,M,41,Gonzalez-moreno,Doughertykimberly@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Nov/01,Robert,obrien,M,78,Camet,Lovelindsay@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Oct/18,Drew,meyers,M,40,Calle-larga-vieja,Anthonytanner@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/23,Jeremy,sanchez,M,1,Campo-caretto,Wdelgado@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,21/Jan/03,David,gonzales,M,94,Fortin-lavalle,Laurascott@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,21/Jan/25,Theresa,hughes,F,7,Puesto-de-isla,Romanjohn@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Sep/19,Tammy,duncan,F,75,Campo-salusso,Margaretcasey@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Sep/13,Jeremy,nelson,M,84,La-torrecita,Ewade@gmail.com
-universidad-abierta-interamericana,Arquitectura,20/Sep/22,Micheal,beard,M,75,4-de-noviembre,Ssimmons@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Dec/25,Amy,kennedy,F,3,Merlo,Derek36@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Oct/01,Tammy,montgomery,F,6,Cortaderas,Harrisonkaren@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/06,Keith,martinez,M,22,Bigand,Marcia13@gmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/13,Christopher,hensley,M,78,Cascada-los-cantaros,David25@gmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Sep/11,Devin,morales,M,14,Cañadita,Gordon50@gmail.com
-universidad-abierta-interamericana,Contador-público-,20/Dec/04,Trevor,dean,M,24,Aldea-beleiro,Laurenpierce@yahoo.com
-universidad-abierta-interamericana,Diseño-industrial,20/Oct/13,Felicia,washington,F,90,El-durazno,Jennifer06@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/09,Raymond,mcconnell,M,38,Alfalad,Smithmichael@hotmail.com
-universidad-abierta-interamericana,Medicina,20/Nov/29,Beth,phillips,F,6,Campo-la-flor-los-ralos,Rebeccamoreno@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/07,William,roberts,M,31,La-torrecita,Robertmoreno@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/01,Bruce,morris,M,70,Chovet,Johnsonthomas@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/12,Jessica,may,F,6,Argerich,Elizabethmartinez@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/07,Manuel,lopez,M,27,2-de-mayo,Carol80@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/02,Suzanne,hall,F,49,Huanqueros,Katie66@yahoo.com
-universidad-abierta-interamericana,Arquitectura,20/Nov/26,Michael,paul,M,88,Haras-san-jacinto,Krogers@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Oct/28,Nathan,wilkinson,M,50,Chilecito,Christopher65@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Dec/22,Richard,rios,M,18,Colman,Donaldbrady@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/12,Michelle,hill,F,0,Barrio-belgrano,Brownkaren@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/28,Andrea,dixon,F,70,Avena,Richard83@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/23,Janet,landry,F,0,Alberti,Ljefferson@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/11,Richard,shaffer,M,17,La-chirlandia,Hollandashley@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/22,Michael,pitts,M,30,El-guanaco,Zwilliams@gmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/14,Keith,taylor,M,6,El-rincon,Christopher44@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/03,Timothy,holmes,M,5,Asuncion,Matthewjohnson@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Sep/24,William,davis,M,81,El-jupiter,Nancyjohns@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/07,Christopher,donaldson,M,42,Cespedes,Jonestony@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/04,Jennifer,schwartz,F,41,11-de-mayo,Alishafranklin@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/01,Sophia,morales,F,2,Villa-de-mayo,Patricia24@yahoo.com
-universidad-abierta-interamericana,Medicina,21/Jan/07,Gregory,freeman,M,5,Espartillar,Louis68@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/09,Christine,edwards,F,74,La-gama,Lisaallen@yahoo.com
-universidad-abierta-interamericana,Actuario-,21/Jan/26,Alyssa,marsh,F,15,Barrio-belgrano-ortiz,Colemiller@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Sep/10,Michele,johnson,F,67,Amilgancho,Michael50@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Nov/20,Evan,dickson,M,14,Villa-de-mayo,Zunigawilliam@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/04,Wesley,spencer,M,39,Chapanay,Woodwarddawn@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/21,Ashley,campos,F,14,Empalme,Omcclure@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Sep/30,Paul,henderson,M,60,Alvarez-jonte,Alexanderamy@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/01,Heather,greene,F,67,Campo-de-villamil,Johnsonisabella@gmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/05,Andrea,scott,F,66,Villa-eloisa,Ortegajoseph@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Oct/20,Tanya,coleman,F,92,Colonia-california,Xknight@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/08,Deborah,green,F,85,Luis-guillon,Amandawalker@yahoo.com
-universidad-abierta-interamericana,Agronomía,20/Dec/02,Richard,garrett,M,46,Bajo-las-tunas,Bradleylauren@yahoo.com
-universidad-abierta-interamericana,Actuario-,20/Dec/14,Carlos,mitchell,M,46,Atahualpa,Sberry@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,21/Jan/10,Maria,brown,F,54,Bajastine,Jenkinsrobin@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/12,Sean,shaw,M,59,Avanzada,Kennethbuck@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Nov/08,Theresa,griffin,F,2,Aaron-castellanos,Nathaniel66@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Sep/10,Andre,harrington,M,2,Caspinchango,Nford@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/23,Erin,nielsen,F,36,Estancia-las-isletas,Joneswyatt@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/18,Janice,hughes,F,72,Bonnement,Curtis92@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/08,Annette,ellis,F,13,Carreras,Stephensmary@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/30,Robert,cole,M,17,Allen,Williamselizabeth@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Dec/28,Joshua,phillips,M,1,Rafael-castillo,Jennifer64@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/15,Joseph,orozco,M,0,Girodias,Goodmichelle@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/07,Brian,smith,M,12,Angostura,Longalexandria@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/04,Tina,williams,F,43,Alto-el-puesto,Santosmiguel@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/27,Matthew,gonzalez,M,6,Aguadita,Lmendoza@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/31,Brenda,beck,F,41,3-de-mayo,Lsmith@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/25,Richard,hanson,M,23,Grutly,Elizabethbennett@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Nov/16,Mrs.,suzanne,F,14,Agrio-balsa,Janelee@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,21/Jan/01,Karen,cohen,F,53,Balsa-senillosa,Ujones@yahoo.com
-universidad-abierta-interamericana,Farmacia,20/Nov/22,Lauren,fernandez,F,21,Dock-sud,Sanchezkatie@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Nov/29,Karen,garcia,F,65,Brea-chimpana,Williamswilliam@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Dec/21,Nicholas,grant,M,94,Aguada-san-roque,Jamesmiller@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Dec/17,Desiree,roberts,F,83,Arequito,Ystephens@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/06,Amanda,davis,F,15,Juan-vela,Angelawalter@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/15,Nathan,luna,M,33,Agua-amarilla-la-hoyada,Wbrown@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/22,Helen,wiggins,F,71,Colonia-valdez,Chad53@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/18,Jenny,reynolds,F,94,Carilo,Petersenthomas@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/21,Albert,logan,M,48,Colonia-jauregui,Jessicahampton@gmail.com
-universidad-abierta-interamericana,Diseño-industrial,21/Jan/01,Brian,mckenzie,M,10,Colonia-avellaneda,Carl83@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/27,Harold,lynn,M,97,Campo-rodriguez,Timothyramirez@hotmail.com
-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/22,Kevin,williams,M,12,17-de-agosto,Paul98@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,20/Dec/11,Brenda,simpson,F,98,Abalo,Ericjimenez@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/26,Diane,howard,F,78,Arroyo-grande,Washingtonbarbara@yahoo.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/17,Phillip,li,M,55,El-perdido-est-jose-guisasola,Earlpacheco@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/29,William,gutierrez,M,66,Estancia-las-isletas,Ewilson@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/07,Jessica,powers,F,18,Antiguo,Vanessaleon@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,21/Jan/05,Thomas,shelton,M,62,Guamini,Camachomelinda@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/14,Michael,washington,M,64,San-mayol,Bradleyjohnny@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Sep/30,Joseph,nelson,M,26,Aguirre-cue,Ithomas@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Nov/01,Robert,parker,M,2,Bordenave,Williamsjessica@hotmail.com
-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/21,Margaret,armstrong,F,62,Agua-de-la-mula,Ttaylor@gmail.com
-universidad-abierta-interamericana,Agronomía,20/Nov/02,Robert,weber,M,21,Aconquija,Loganmorales@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Dec/06,Mary,smith,F,4,Cañada-la-negra,Alexanderrodriguez@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Dec/25,Jonathan,wood,M,9,Almirante-brown,Alex66@hotmail.com
-universidad-abierta-interamericana,Arquitectura,20/Oct/06,Kevin,brady,M,16,Arteaga,Dmorrison@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/23,Abigail,christian,F,48,Colonia-velez,Fieldsjohn@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/26,Grace,allen,F,78,Alfalad,Kevindavis@yahoo.com
-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/19,Cheryl,jackson,F,17,Colonia-hernandarias,Triciagomez@hotmail.com
-universidad-abierta-interamericana,Contador-público-,20/Sep/17,Carol,rodriguez,F,79,Argentina-belvedere,Washingtonmisty@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Nov/06,Jason,rivera,M,36,Calera-la-norma,Freyaaron@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Sep/26,Belinda,ballard,F,91,Estacion-yerua,Martinwebb@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/16,Amy,smith,F,61,La-sara,Brianpeters@hotmail.com
-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/20,Mark,kelly,M,0,Aero-club-rosario,Gonzaleskim@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/29,Cameron,clark,M,84,Ingeniero-balbin,Morgan00@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,21/Jan/11,Victoria,carr,F,62,San-mayol,Vschneider@gmail.com
-universidad-abierta-interamericana,Bioquímica,20/Oct/25,David,avila,M,44,Bahia-lapataia,Amymcguire@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/31,Andre,hayden,M,34,Arbol-verde,Shirley50@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Dec/04,Janice,stanley,F,1,Barrio-la-union,Martinchristopher@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/24,David,phelps,M,1,Canal-15-cerro-de-la-gloria,Garciamatthew@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,21/Jan/30,Melanie,miller,F,75,Los-indios,Ddavis@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/20,Eric,buchanan,M,29,Adolfo-gonzales-chaves,Lauren05@yahoo.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/17,Paul,cole,M,58,Britos,Nicholasvazquez@gmail.com
-universidad-abierta-interamericana,Arquitectura,21/Jan/31,Randall,wise,M,31,Juan-e-barra,Colin85@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/15,Zachary,campos,M,10,Cabure,Yromero@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/11,Johnny,hart,M,57,Arrechea,Tranashley@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/26,Darren,rogers,M,80,Antonio-carboni,Cortezgeorge@hotmail.com
-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/07,Joseph,miller,M,76,Chivilcoy,Stephanie98@yahoo.com
-universidad-abierta-interamericana,Medicina,20/Oct/31,Denise,perez,F,14,Barrio-la-dolly,Robertkeller@hotmail.com
-universidad-abierta-interamericana,Diseño-industrial,21/Jan/25,Keith,hess,M,6,Ocho-vados,Christinegilmore@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/01,Vincent,mcdonald,M,16,Apeadero-las-chimbas,Osolomon@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Sep/04,Dawn,thomas,F,8,Carmen,Floresdarren@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Sep/19,Stephanie,dorsey,F,2,San-clemente-del-tuyu,Lvalenzuela@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/23,Joel,turner,M,10,La-viticola,Teresawells@gmail.com
-universidad-abierta-interamericana,Actuario-,20/Sep/02,Kaitlyn,nguyen,F,83,Bajo-de-los-huesos,Kstevens@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/01,Matthew,patterson,M,62,Colonia-leiva,Amandaford@gmail.com
-universidad-abierta-interamericana,Agronomía,20/Sep/21,Maria,estes,F,66,Balneario-oriente,Craigdiana@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/27,David,taylor,M,94,Colonia-beaufort,Xortiz@gmail.com
-universidad-abierta-interamericana,Ingeniería-electrónica,20/Oct/23,Mr.,andrew,M,4,Abra-de-pives,Ojennings@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Dec/16,Ruth,martinez,F,16,Cinco-saltos,Chad12@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/21,Samantha,li,F,61,Alejandro-petion,Hcollins@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/11,Jeffrey,howard,M,19,Angostura,Pricemadison@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Nov/26,Tiffany,lopez,F,23,Cupiles,Bwall@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/26,Sheri,lopez,F,39,Arroyo-casco,Christopherboyd@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/18,Paul,torres,M,49,El-socorro,Tomriley@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/12,Erin,ochoa,F,24,Antonio-pini,Michaeljohnson@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Oct/09,Sara,willis,F,15,Abo-nezu,Johnsontimothy@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-artes,20/Nov/24,Lori,garcia,F,3,Juan-f-ibarra,Debra24@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/11,Dr.,david,M,38,El-sombrerito,Thomasmorris@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Dec/25,Brian,white,M,41,El-campamento,Dixonmaria@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/26,Autumn,bowman,F,60,Abra,Hollymorrison@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/08,Wendy,leon,F,65,Campo-quiñones,Pamelafowler@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Nov/13,Kevin,murray,M,40,Buen-pasto,Pkeller@yahoo.com
-universidad-abierta-interamericana,Actuario-,21/Jan/16,Samuel,white,M,7,Chillar,Amber35@hotmail.com
-universidad-abierta-interamericana,Ingeniería-en-informática,20/Sep/10,Mr.,christopher,M,51,Masurel,Stevensimon@yahoo.com
-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/26,Ann,williams,F,69,Aneque-grande,Sbrooks@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Dec/16,Daniel,pratt,M,68,Agua-blanca,Shawn98@gmail.com
-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Sep/04,Kevin,williams,M,35,Almacen-piatti,Andrea01@yahoo.com
-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/13,Peter,hamilton,M,43,Faro-querandi,Christina23@hotmail.com
-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Dec/15,Keith,brooks,M,83,Arroyo-ceibal,Gjacobs@hotmail.com
